1.8468e-006	-0.013917	1.8624e-006	-0.01406	0.057974	0.0097179	91.824	65.163
1.8468e-006	-0.015879	1.8624e-006	-0.014767	0.057848	0.010525	91.728	65.977
1.8468e-006	-0.015258	1.8624e-006	-0.014744	0.057901	0.0098669	91.732	65.793
1.8468e-006	-0.014932	1.8624e-006	-0.014314	0.057602	0.010721	91.955	68.902
1.8468e-006	-0.015004	1.8624e-006	-0.013289	0.057617	0.010687	92.343	67.181
1.8468e-006	-0.014771	1.8623e-006	-0.013729	0.057529	0.011015	92.407	68.073
1.8468e-006	-0.014062	1.8623e-006	-0.013863	0.057502	0.010884	92.134	67.947
1.8469e-006	-0.013844	1.8623e-006	-0.013422	0.057585	0.011256	92.01	67.849
1.8469e-006	-0.013351	1.8623e-006	-0.013654	0.057658	0.010675	92.174	65.519
1.8469e-006	-0.014058	1.8623e-006	-0.013063	0.057654	0.0095296	92.343	64.74
1.8469e-006	-0.01467	1.8623e-006	-0.011361	0.057703	0.010589	92.541	67.513
1.8469e-006	-0.015003	1.8623e-006	-0.011249	0.057912	0.010526	92.508	66.907
1.8469e-006	-0.015386	1.8623e-006	-0.012326	0.057687	0.01017	92.181	66.342
1.847e-006	-0.015231	1.8622e-006	-0.012182	0.057555	0.010571	92.394	64.613
1.847e-006	-0.014783	1.8622e-006	-0.012702	0.057843	0.010829	92.339	66.114
1.847e-006	-0.014002	1.8622e-006	-0.012339	0.05798	0.011647	92.294	68.903
1.847e-006	-0.014205	1.8622e-006	-0.012552	0.057868	0.010603	92.125	66.869
1.847e-006	-0.014553	1.8622e-006	-0.012902	0.057628	0.011699	91.922	69.396
1.8471e-006	-0.014654	1.8622e-006	-0.012984	0.057659	0.011727	92.092	68.5
1.8471e-006	-0.014511	1.8622e-006	-0.013695	0.057892	0.01155	92.057	67.262
1.8471e-006	-0.014099	1.8621e-006	-0.01346	0.057547	0.012075	92.021	68.649
1.8471e-006	-0.013956	1.8621e-006	-0.013107	0.057696	0.012655	92.09	69.009
1.8471e-006	-0.014414	1.862e-006	-0.012902	0.057681	0.012479	92.172	68.739
1.8471e-006	-0.01469	1.862e-006	-0.013533	0.057497	0.012856	92.393	71.639
1.8472e-006	-0.014824	1.8619e-006	-0.013211	0.057813	0.013583	92.25	71.036
1.8472e-006	-0.0154	1.8619e-006	-0.01268	0.057906	0.013988	92.315	70.761
1.8472e-006	-0.015925	1.862e-006	-0.013359	0.057745	0.014471	92.125	71.144
1.8472e-006	-0.01606	1.862e-006	-0.013574	0.057466	0.015043	92.094	71.654
1.8473e-006	-0.015703	1.862e-006	-0.013901	0.057237	0.014515	92.065	70.992
1.8473e-006	-0.015689	1.862e-006	-0.014162	0.057503	0.014595	92.061	71.136
1.8473e-006	-0.01617	1.8619e-006	-0.013483	0.057572	0.014947	91.999	71.385
1.8473e-006	-0.015616	1.8619e-006	-0.013685	0.057541	0.015093	92.187	71.641
1.8473e-006	-0.016202	1.8619e-006	-0.014038	0.057901	0.015012	92.237	73.41
1.8473e-006	-0.015431	1.8619e-006	-0.013881	0.057797	0.015852	91.943	74.493
1.8474e-006	-0.014539	1.8619e-006	-0.015264	0.057772	0.016481	92.013	74.36
1.8474e-006	-0.015142	1.8619e-006	-0.014657	0.057684	0.016819	91.975	75.472
1.8474e-006	-0.015275	1.8618e-006	-0.01395	0.057634	0.017723	92.215	75.075
1.8474e-006	-0.016254	1.8618e-006	-0.01369	0.057626	0.017993	92.367	75.145
1.8474e-006	-0.015633	1.8618e-006	-0.013275	0.057803	0.018032	92.316	74.775
1.8474e-006	-0.014973	1.8618e-006	-0.014221	0.057812	0.018116	92.624	75.433
1.8474e-006	-0.015578	1.8618e-006	-0.014592	0.057628	0.017948	92.35	75.639
1.8474e-006	-0.016716	1.8617e-006	-0.014812	0.057288	0.01793	92.159	75.786
1.8474e-006	-0.017339	1.8617e-006	-0.014516	0.057301	0.018758	92.333	76.146
1.8475e-006	-0.016763	1.8618e-006	-0.014111	0.057381	0.019494	92.337	77.276
1.8475e-006	-0.016175	1.8618e-006	-0.013531	0.057458	0.019404	92.132	75.946
1.8475e-006	-0.016162	1.8617e-006	-0.013429	0.057563	0.019376	92.226	74.671
1.8476e-006	-0.015165	1.8616e-006	-0.013816	0.057493	0.019172	91.918	74.234
1.8476e-006	-0.013845	1.8617e-006	-0.013889	0.057347	0.019211	91.841	75.407
1.8476e-006	-0.013968	1.8617e-006	-0.014197	0.057471	0.019712	91.977	76.613
1.8476e-006	-0.014329	1.8617e-006	-0.013643	0.057599	0.020461	92.346	77.476
1.8476e-006	-0.014881	1.8616e-006	-0.014097	0.057752	0.020446	92.234	78.345
1.8476e-006	-0.014523	1.8616e-006	-0.014575	0.057868	0.020935	92.09	79.65
1.8477e-006	-0.014493	1.8616e-006	-0.014254	0.057982	0.021578	92.236	80.168
1.8477e-006	-0.014809	1.8616e-006	-0.013455	0.057828	0.022044	91.984	78.714
1.8477e-006	-0.015039	1.8615e-006	-0.013312	0.057661	0.021644	92.028	78.541
1.8477e-006	-0.014753	1.8615e-006	-0.014526	0.057718	0.020392	92.34	77.632
1.8477e-006	-0.014046	1.8615e-006	-0.014609	0.058055	0.020231	92.452	79.211
1.8478e-006	-0.014124	1.8614e-006	-0.01452	0.057858	0.020918	92.242	81.147
1.8478e-006	-0.014596	1.8614e-006	-0.014217	0.057543	0.020959	92.274	80.193
1.8478e-006	-0.015433	1.8614e-006	-0.014626	0.057642	0.021616	92.064	81.767
1.8478e-006	-0.015103	1.8614e-006	-0.013282	0.057564	0.020955	92.292	80.98
1.8478e-006	-0.014502	1.8614e-006	-0.013233	0.057628	0.021876	92.352	80.066
1.8478e-006	-0.014445	1.8614e-006	-0.013299	0.057906	0.022528	92.347	79.938
1.8478e-006	-0.014579	1.8613e-006	-0.012871	0.05795	0.021715	92.361	78.133
1.8478e-006	-0.014966	1.8614e-006	-0.013803	0.057987	0.021592	92.274	76.807
1.8479e-006	-0.016137	1.8614e-006	-0.015114	0.057925	0.022037	92.231	78.361
1.8479e-006	-0.016798	1.8614e-006	-0.015431	0.057732	0.022774	92.297	81.911
1.8479e-006	-0.015508	1.8613e-006	-0.015668	0.057502	0.024396	91.915	84.458
1.848e-006	-0.014697	1.8612e-006	-0.015633	0.057592	0.024711	92.036	85.14
1.848e-006	-0.014792	1.8612e-006	-0.014311	0.05767	0.024763	92.043	85.804
1.848e-006	-0.015024	1.8612e-006	-0.013	0.057722	0.025115	92.133	86.85
1.848e-006	-0.015329	1.8612e-006	-0.012761	0.057657	0.025826	91.992	87.71
1.848e-006	-0.015565	1.8612e-006	-0.012493	0.057633	0.02618	92.154	87.668
1.848e-006	-0.015998	1.8612e-006	-0.011919	0.057722	0.026753	92.257	87.2
1.848e-006	-0.015953	1.8612e-006	-0.011619	0.05755	0.026515	92.028	86.63
1.8481e-006	-0.016489	1.8612e-006	-0.011988	0.057653	0.026497	91.992	87.34
1.8481e-006	-0.016626	1.8612e-006	-0.013289	0.057743	0.026484	92.18	86.854
1.8481e-006	-0.016142	1.8611e-006	-0.013062	0.057575	0.026609	92.278	87.081
1.8481e-006	-0.015411	1.8611e-006	-0.012916	0.057542	0.026406	92.012	87.359
1.8481e-006	-0.015321	1.861e-006	-0.013056	0.057521	0.026882	91.766	89.075
1.8481e-006	-0.015749	1.861e-006	-0.013211	0.057546	0.027263	91.911	90.044
1.8482e-006	-0.015444	1.8609e-006	-0.012983	0.057542	0.027189	92.071	89.313
1.8482e-006	-0.015091	1.861e-006	-0.01376	0.057421	0.02727	92.168	89.03
1.8482e-006	-0.015448	1.861e-006	-0.013822	0.057292	0.02761	92.176	90.811
1.8482e-006	-0.015622	1.861e-006	-0.013913	0.057415	0.02811	92.185	91.367
1.8482e-006	-0.014603	1.861e-006	-0.013683	0.057589	0.02763	92.431	88.323
1.8483e-006	-0.015073	1.861e-006	-0.013392	0.05759	0.027705	92.465	89.873
1.8483e-006	-0.014781	1.8609e-006	-0.013076	0.057985	0.028678	92.558	92.698
1.8484e-006	-0.014665	1.8609e-006	-0.012747	0.057751	0.029348	92.047	94.253
1.8483e-006	-0.014855	1.8609e-006	-0.012355	0.057744	0.029694	91.862	93.671
1.8483e-006	-0.015074	1.8608e-006	-0.012665	0.057592	0.030119	91.917	93.3
1.8484e-006	-0.014938	1.8608e-006	-0.012689	0.05741	0.03112	91.986	93.919
1.8484e-006	-0.0152	1.8608e-006	-0.013226	0.057425	0.031005	92.133	95.348
1.8485e-006	-0.015036	1.8608e-006	-0.013142	0.057354	0.030192	92.067	94.187
