6.7358e-07	-0.0436	6.8837e-07	-0.048369	0.092964	0.015511	89.883	33.291
6.7359e-07	-0.042632	6.8835e-07	-0.047399	0.09285	0.015793	89.777	34.501
6.7358e-07	-0.043187	6.8832e-07	-0.047922	0.092611	0.015489	89.912	34.646
6.7358e-07	-0.043851	6.883e-07	-0.048052	0.092785	0.01548	89.981	33.852
6.7361e-07	-0.043802	6.883e-07	-0.047334	0.092736	0.015728	89.975	34.928
6.7363e-07	-0.04439	6.883e-07	-0.046806	0.092843	0.016094	89.789	35.79
6.7363e-07	-0.044852	6.883e-07	-0.046895	0.092815	0.016307	89.769	35.118
6.7363e-07	-0.044878	6.8828e-07	-0.047594	0.092761	0.015823	89.884	36.105
6.7362e-07	-0.04473	6.8826e-07	-0.047119	0.092595	0.016026	89.844	36.034
6.7362e-07	-0.044534	6.8823e-07	-0.047168	0.092207	0.016224	89.708	34.459
6.7366e-07	-0.04463	6.8825e-07	-0.04729	0.092322	0.016602	89.789	37.448
6.737e-07	-0.04521	6.8828e-07	-0.047088	0.092493	0.016969	89.959	37.26
6.737e-07	-0.044732	6.883e-07	-0.047415	0.09269	0.017109	89.835	37.991
6.7367e-07	-0.044688	6.8827e-07	-0.047	0.092844	0.017877	89.782	39.018
6.7365e-07	-0.045046	6.8824e-07	-0.046902	0.092564	0.017859	89.866	39.585
6.7366e-07	-0.044465	6.8824e-07	-0.04722	0.092363	0.017741	89.802	36.722
6.7368e-07	-0.044782	6.8821e-07	-0.047769	0.092428	0.018183	89.654	38.16
6.7369e-07	-0.045117	6.8818e-07	-0.047929	0.092342	0.018157	89.644	37.977
6.737e-07	-0.045226	6.8819e-07	-0.047721	0.092465	0.018657	89.84	38.492
6.7373e-07	-0.045388	6.8822e-07	-0.047412	0.092589	0.019314	89.966	39.129
6.7377e-07	-0.045005	6.8823e-07	-0.04691	0.092498	0.019069	89.907	39.669
6.7378e-07	-0.044843	6.882e-07	-0.046575	0.092572	0.018928	89.87	39.208
6.7377e-07	-0.044255	6.8816e-07	-0.046754	0.092578	0.018935	89.747	39.066
6.7378e-07	-0.044231	6.8814e-07	-0.047122	0.092496	0.019237	89.603	40.463
6.7379e-07	-0.04361	6.8814e-07	-0.046749	0.092633	0.018921	89.756	38.593
6.738e-07	-0.043534	6.8814e-07	-0.046283	0.092517	0.018752	89.886	40.137
6.7379e-07	-0.04333	6.8812e-07	-0.046378	0.092294	0.0192	90.006	40.876
6.7376e-07	-0.043354	6.881e-07	-0.046336	0.092467	0.019847	89.941	39.823
6.7376e-07	-0.043783	6.881e-07	-0.046558	0.092675	0.02038	89.928	40.225
6.738e-07	-0.043516	6.881e-07	-0.046599	0.09256	0.020543	89.911	39.142
6.7385e-07	-0.043731	6.8812e-07	-0.046393	0.092626	0.021113	89.939	38.899
6.7387e-07	-0.044233	6.8812e-07	-0.04662	0.092378	0.02062	89.932	39.431
6.7387e-07	-0.044365	6.8811e-07	-0.046462	0.092441	0.021497	89.788	39.655
6.7387e-07	-0.044208	6.8809e-07	-0.046496	0.092614	0.021988	89.745	41.758
6.7388e-07	-0.044799	6.8807e-07	-0.046432	0.092765	0.021666	89.623	43.051
6.7388e-07	-0.045179	6.8805e-07	-0.047053	0.092862	0.022268	89.437	41.762
6.7388e-07	-0.045388	6.8803e-07	-0.047237	0.093001	0.022986	89.425	41.623
6.7389e-07	-0.044714	6.8804e-07	-0.047051	0.093169	0.023042	89.587	41.043
6.7389e-07	-0.04485	6.8807e-07	-0.046323	0.093133	0.023881	89.597	42.161
6.7391e-07	-0.04491	6.8807e-07	-0.04683	0.09286	0.023843	89.7	42.318
6.7393e-07	-0.045412	6.8804e-07	-0.045923	0.092688	0.023838	89.855	42.46
6.7393e-07	-0.045413	6.8802e-07	-0.046119	0.092599	0.0246	89.963	43.031
6.7392e-07	-0.045413	6.8803e-07	-0.045795	0.09293	0.025119	89.975	43.637
6.7394e-07	-0.04567	6.8803e-07	-0.04576	0.092865	0.025048	89.956	42.144
6.7396e-07	-0.045455	6.88e-07	-0.045825	0.092531	0.024822	89.944	44.128
6.7395e-07	-0.045745	6.8797e-07	-0.046549	0.092648	0.024685	89.9	44.366
6.7392e-07	-0.046649	6.8797e-07	-0.047356	0.092796	0.024806	89.679	44.352
6.7392e-07	-0.046654	6.8795e-07	-0.046688	0.092866	0.026195	89.602	45.745
6.7392e-07	-0.046544	6.8792e-07	-0.046519	0.092791	0.027112	89.493	45.811
6.7393e-07	-0.046649	6.879e-07	-0.046264	0.092623	0.027388	89.608	45.601
6.7398e-07	-0.047061	6.8792e-07	-0.046102	0.092387	0.027329	89.639	45.569
6.7402e-07	-0.046765	6.8796e-07	-0.045921	0.092498	0.027342	89.75	45.976
6.7402e-07	-0.046214	6.8796e-07	-0.04611	0.092378	0.027875	89.742	46.529
6.74e-07	-0.046581	6.8793e-07	-0.046723	0.092751	0.028084	89.699	47.361
6.7402e-07	-0.046728	6.8792e-07	-0.046788	0.092869	0.028018	89.968	48.408
6.7406e-07	-0.046897	6.8792e-07	-0.046961	0.092912	0.028039	89.886	48.679
6.7409e-07	-0.047538	6.8791e-07	-0.047556	0.092921	0.028329	89.801	47.201
6.7407e-07	-0.04732	6.879e-07	-0.047586	0.092955	0.029082	89.849	47.25
6.7404e-07	-0.047485	6.8789e-07	-0.047193	0.092789	0.028638	89.783	47.901
6.7404e-07	-0.046929	6.8788e-07	-0.046918	0.092619	0.028927	89.787	48.49
6.7405e-07	-0.046629	6.8785e-07	-0.046383	0.092583	0.029755	89.932	49.279
6.7407e-07	-0.045837	6.8784e-07	-0.045664	0.092592	0.029316	89.961	47.909
6.7407e-07	-0.045421	6.8786e-07	-0.045898	0.092456	0.029875	89.972	49.367
6.7407e-07	-0.045142	6.8788e-07	-0.046259	0.09261	0.030043	89.797	50.626
6.7407e-07	-0.045526	6.8788e-07	-0.046747	0.092624	0.030403	89.856	50.565
6.7409e-07	-0.046293	6.8786e-07	-0.046548	0.092632	0.030567	89.667	50.593
6.7411e-07	-0.047377	6.8785e-07	-0.046297	0.092926	0.030695	89.494	50.731
6.7411e-07	-0.047301	6.8782e-07	-0.046439	0.092872	0.030829	89.434	50.767
6.7409e-07	-0.047028	6.8779e-07	-0.046394	0.092934	0.031611	89.462	50.179
6.7409e-07	-0.04706	6.8778e-07	-0.046285	0.092653	0.032618	89.541	51.434
6.7412e-07	-0.047427	6.8777e-07	-0.046589	0.092534	0.033085	89.679	51.902
6.7415e-07	-0.047205	6.8776e-07	-0.046692	0.09232	0.033427	89.723	51.342
6.7416e-07	-0.047108	6.8776e-07	-0.047311	0.092548	0.033144	89.776	51.964
6.7417e-07	-0.047433	6.8776e-07	-0.046983	0.092447	0.033039	89.564	52.912
6.7419e-07	-0.046881	6.8775e-07	-0.046743	0.092775	0.033065	89.653	53.413
6.742e-07	-0.04669	6.8773e-07	-0.046898	0.0928	0.033023	89.674	55.217
6.7419e-07	-0.047003	6.8772e-07	-0.047174	0.092927	0.033339	89.82	55.586
6.7418e-07	-0.047356	6.8771e-07	-0.047427	0.093104	0.034082	89.766	54.216
6.7419e-07	-0.047712	6.8771e-07	-0.046936	0.093135	0.034434	89.732	54.035
6.7422e-07	-0.047108	6.8771e-07	-0.04671	0.093006	0.03428	89.773	54.711
6.7425e-07	-0.046748	6.8771e-07	-0.046693	0.092758	0.0348	89.769	54.372
6.7426e-07	-0.047021	6.877e-07	-0.046867	0.092508	0.03561	89.748	54.933
6.7426e-07	-0.046658	6.8768e-07	-0.046947	0.092472	0.035849	89.579	55.152
6.7425e-07	-0.045832	6.8764e-07	-0.046293	0.09258	0.035751	89.738	56.354
6.7427e-07	-0.045584	6.8763e-07	-0.046454	0.092654	0.035672	89.889	56.545
6.7428e-07	-0.046017	6.8762e-07	-0.046009	0.092473	0.036147	89.879	56.984
6.7428e-07	-0.047085	6.8761e-07	-0.046119	0.092611	0.036848	89.83	57.794
6.7425e-07	-0.046538	6.8762e-07	-0.046265	0.092806	0.036677	89.811	58.712
6.7424e-07	-0.045985	6.8764e-07	-0.04625	0.092766	0.037012	89.86	58.724
6.7428e-07	-0.045849	6.8762e-07	-0.046306	0.092688	0.037091	89.786	59.65
6.7432e-07	-0.045863	6.8758e-07	-0.046165	0.092757	0.036985	89.81	59
6.7432e-07	-0.046433	6.8757e-07	-0.047255	0.092759	0.036457	89.766	58.774
6.743e-07	-0.047327	6.876e-07	-0.047883	0.092603	0.036907	89.659	60.052
6.743e-07	-0.047258	6.876e-07	-0.047795	0.092499	0.037491	89.694	59.155
6.7434e-07	-0.047903	6.8757e-07	-0.047118	0.092851	0.037811	89.855	60.347
6.7441e-07	-0.047375	6.8754e-07	-0.04745	0.092837	0.03752	89.972	61.741
6.7443e-07	-0.046864	6.8753e-07	-0.046967	0.092801	0.037744	89.939	61.635
6.744e-07	-0.046437	6.8752e-07	-0.04668	0.092882	0.037812	89.973	61.599
6.7434e-07	-0.047277	6.8753e-07	-0.046333	0.092663	0.038098	89.858	61.412
6.7432e-07	-0.046956	6.8754e-07	-0.046703	0.092679	0.037906	89.637	60.913
6.7436e-07	-0.046244	6.8754e-07	-0.046955	0.092797	0.038723	89.705	62.907
6.7442e-07	-0.046488	6.8754e-07	-0.046769	0.092707	0.03962	89.601	62.691
6.7445e-07	-0.046703	6.8754e-07	-0.047281	0.092658	0.039693	89.644	61.667
6.7446e-07	-0.046948	6.8751e-07	-0.047257	0.092829	0.039933	89.601	61.398
6.7445e-07	-0.04689	6.8748e-07	-0.047361	0.092694	0.040567	89.764	63.232
6.7444e-07	-0.047156	6.8747e-07	-0.046898	0.092888	0.04079	89.851	64.577
6.7446e-07	-0.046504	6.8747e-07	-0.046897	0.092648	0.04064	90.113	64.9
6.7449e-07	-0.046696	6.8746e-07	-0.047402	0.092365	0.040322	89.897	66.106
6.7448e-07	-0.047487	6.8744e-07	-0.04657	0.092375	0.040563	89.656	65.359
6.7447e-07	-0.046504	6.8743e-07	-0.045791	0.092424	0.041071	89.714	64.804
6.7444e-07	-0.047174	6.8743e-07	-0.04639	0.092298	0.041416	89.5	66.021
6.7443e-07	-0.046726	6.8744e-07	-0.046576	0.092654	0.041891	89.644	65.646
6.7443e-07	-0.046111	6.8744e-07	-0.046563	0.092683	0.042412	89.658	65.02
6.7445e-07	-0.046045	6.8742e-07	-0.046979	0.092673	0.042822	89.709	64.199
6.7448e-07	-0.045845	6.874e-07	-0.047215	0.092838	0.042777	89.751	64.762
6.745e-07	-0.046045	6.8738e-07	-0.04726	0.092629	0.043082	89.786	65.194
6.7451e-07	-0.04591	6.8738e-07	-0.047944	0.092887	0.043375	89.799	64.17
6.7451e-07	-0.045511	6.8739e-07	-0.048451	0.092759	0.043359	90.027	64.778
6.7454e-07	-0.045524	6.8738e-07	-0.047849	0.092508	0.043522	90.053	66.084
6.746e-07	-0.044897	6.8736e-07	-0.048041	0.092603	0.043819	89.776	68.368
6.7465e-07	-0.045606	6.8733e-07	-0.04768	0.092889	0.043885	89.656	67.943
6.7465e-07	-0.046704	6.8732e-07	-0.047789	0.092654	0.043975	89.72	68.188
6.7461e-07	-0.047349	6.873e-07	-0.047805	0.09252	0.044167	89.915	69.694
6.7458e-07	-0.047272	6.8728e-07	-0.048159	0.092417	0.044193	90.007	69.712
6.7459e-07	-0.047404	6.8728e-07	-0.047361	0.092242	0.044706	89.916	69.313
6.746e-07	-0.047208	6.873e-07	-0.046713	0.092345	0.045041	89.934	68.951
6.7461e-07	-0.047014	6.8731e-07	-0.046511	0.092425	0.044923	89.899	70.047
6.7462e-07	-0.047149	6.873e-07	-0.04697	0.092487	0.044774	89.934	71.328
6.7461e-07	-0.046474	6.8731e-07	-0.048053	0.092572	0.045209	89.917	72.166
6.7458e-07	-0.046215	6.8731e-07	-0.048646	0.092688	0.045567	89.654	71.488
6.7459e-07	-0.046032	6.8729e-07	-0.048516	0.092841	0.045928	89.645	70.442
6.7463e-07	-0.045962	6.8723e-07	-0.048472	0.092633	0.046319	89.798	71.133
6.7468e-07	-0.045723	6.8718e-07	-0.048336	0.092498	0.046478	89.84	72.154
6.7472e-07	-0.045911	6.8718e-07	-0.048668	0.092393	0.04673	89.731	73.708
6.7473e-07	-0.045922	6.8723e-07	-0.048109	0.092401	0.046835	89.745	73.312
6.747e-07	-0.046675	6.873e-07	-0.04748	0.092523	0.046705	89.846	73.432
6.7467e-07	-0.046462	6.8733e-07	-0.046719	0.092325	0.046331	89.754	73.954
6.7469e-07	-0.046152	6.8728e-07	-0.046723	0.092161	0.046392	89.866	73.673
6.7473e-07	-0.04593	6.8721e-07	-0.046752	0.092426	0.046679	89.941	73.551
6.7474e-07	-0.045892	6.8716e-07	-0.046868	0.092633	0.047381	89.719	74.932
6.7473e-07	-0.046178	6.8715e-07	-0.047466	0.09274	0.04753	89.404	75.994
6.7472e-07	-0.046336	6.8716e-07	-0.048014	0.092611	0.047816	89.523	75.456
6.7474e-07	-0.046107	6.8717e-07	-0.047144	0.09279	0.048604	89.73	75.552
6.7477e-07	-0.04573	6.8717e-07	-0.047036	0.092791	0.049698	89.791	76.238
6.7479e-07	-0.04593	6.8712e-07	-0.047127	0.092801	0.049678	89.956	77.531
6.748e-07	-0.04671	6.8706e-07	-0.048329	0.092701	0.049142	89.896	77.154
6.7482e-07	-0.047851	6.8704e-07	-0.048426	0.092614	0.049611	89.831	78.326
6.7484e-07	-0.047144	6.8706e-07	-0.047566	0.092546	0.049665	89.825	79.669
6.7486e-07	-0.046364	6.8709e-07	-0.047311	0.092725	0.049881	89.912	79.674
6.7484e-07	-0.046321	6.8711e-07	-0.047813	0.092868	0.049844	90.048	79.107
6.7481e-07	-0.046591	6.8713e-07	-0.047532	0.092826	0.049974	90.176	79.139
6.7478e-07	-0.046389	6.8715e-07	-0.048266	0.092574	0.050241	90.12	79.22
6.7478e-07	-0.045979	6.871e-07	-0.048471	0.092514	0.050327	90.112	78.243
6.7482e-07	-0.045166	6.8703e-07	-0.047813	0.092602	0.050685	90.077	80.426
6.7486e-07	-0.045584	6.87e-07	-0.047035	0.09253	0.050812	90.074	80.801
6.7488e-07	-0.046269	6.8702e-07	-0.047643	0.092452	0.050974	89.954	79.718
6.7487e-07	-0.046667	6.8703e-07	-0.047488	0.092542	0.051256	89.857	79.918
6.7485e-07	-0.046035	6.87e-07	-0.047213	0.092554	0.051303	89.883	81.659
6.7484e-07	-0.046743	6.8697e-07	-0.047472	0.092742	0.050933	89.95	82.048
6.7487e-07	-0.047205	6.8697e-07	-0.047255	0.092816	0.051284	89.956	82.025
6.7491e-07	-0.047314	6.8698e-07	-0.047033	0.092778	0.051453	89.913	83.101
6.7495e-07	-0.047494	6.8701e-07	-0.047573	0.092596	0.051597	89.756	82.375
6.7496e-07	-0.047073	6.8701e-07	-0.0472	0.092639	0.051775	89.647	81.95
6.7493e-07	-0.046817	6.8699e-07	-0.047343	0.092591	0.051914	89.654	81.998
6.7489e-07	-0.046767	6.8696e-07	-0.04653	0.092503	0.052033	89.666	83.788
6.7489e-07	-0.046473	6.8693e-07	-0.046053	0.092604	0.051824	89.893	84.308
6.7493e-07	-0.045865	6.8689e-07	-0.046442	0.09257	0.051523	89.913	84.561
6.7495e-07	-0.046226	6.8687e-07	-0.045915	0.092708	0.051897	89.952	84.592
6.7496e-07	-0.047302	6.8688e-07	-0.046154	0.092939	0.051771	90.018	85.259
6.7497e-07	-0.047911	6.8688e-07	-0.046516	0.093012	0.051562	89.985	87.758
6.75e-07	-0.047581	6.8685e-07	-0.04728	0.093009	0.052341	89.873	88.974
6.7501e-07	-0.04711	6.8686e-07	-0.047684	0.092885	0.052413	89.915	88.886
6.75e-07	-0.046741	6.8689e-07	-0.047884	0.092579	0.052849	89.987	90.14
6.7501e-07	-0.046653	6.8689e-07	-0.047586	0.092275	0.052737	89.732	90.532
6.7503e-07	-0.046735	6.8686e-07	-0.047775	0.092374	0.052867	89.558	90.468
6.7504e-07	-0.047447	6.8683e-07	-0.048007	0.092239	0.05278	89.58	91.422
6.7504e-07	-0.047535	6.8681e-07	-0.047816	0.092435	0.052856	89.764	91.952
6.7507e-07	-0.047103	6.868e-07	-0.047895	0.092559	0.05296	89.993	90.994
6.7511e-07	-0.047243	6.8679e-07	-0.047555	0.09251	0.053308	89.86	89.328
6.7512e-07	-0.047342	6.8682e-07	-0.047543	0.092717	0.053505	89.954	90.742
6.7512e-07	-0.047318	6.8682e-07	-0.047686	0.09279	0.053747	90.054	92.784
6.7511e-07	-0.047392	6.8677e-07	-0.047598	0.092741	0.0542	90	94.138
6.7509e-07	-0.046933	6.8673e-07	-0.047308	0.092817	0.054679	90.09	93.493
6.7509e-07	-0.046676	6.8673e-07	-0.047814	0.092824	0.054772	90.028	93.695
6.751e-07	-0.046581	6.8675e-07	-0.047932	0.092645	0.055387	89.939	94.242
6.7512e-07	-0.046444	6.8674e-07	-0.048002	0.092682	0.055407	89.856	94.991
6.7512e-07	-0.046304	6.8673e-07	-0.04828	0.092908	0.055231	89.977	95.432
